idx,product_name,url,crawl_status,image_count,image_status,image_types,print_area_status,spec_count,spec_status,spec_keys,crawled_at,json_path
27,1500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=27,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:32:46.144093,products/idx_27.json
28,50ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=28,성공,4,성공,"additional_3,additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:34:59.924420,products/idx_28.json
29,60ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=29,성공,4,성공,"additional_3,additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:53:50.289988,products/idx_29.json
30,65ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=30,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T13:00:52.449283,products/idx_30.json
308,70ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=308,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T13:02:25.634375,products/idx_308.json
309,250ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=309,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:30:27.117319,products/idx_309.json
31,100ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=31,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:42:10.610824,products/idx_31.json
310,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=310,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:38:18.554801,products/idx_310.json
311,500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=311,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:56:58.621284,products/idx_311.json
312,200ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=312,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:52:45.910305,products/idx_312.json
313,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=313,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:37:59.949894,products/idx_313.json
314,500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=314,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:49:13.084096,products/idx_314.json
315,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=315,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:54:26.251616,products/idx_315.json
316,500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=316,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:40:38.021758,products/idx_316.json
318,30ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=318,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:59:07.967474,products/idx_318.json
319,50ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=319,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:37:06.119433,products/idx_319.json
32,130ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=32,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:45:52.784803,products/idx_32.json
320,150ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=320,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:47:08.385477,products/idx_320.json
